,codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,otras_comodidades,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
811,Código 1241937  / San Diego,"EN ARRIENDO $3,100,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,5,70 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
812,Código 1241865  / El Tesoro,"EN ARRIENDO $13,000,000",Apartamento en Arriendo El Tesoro Medellin ,El Tesoro,Madera,6 + Baño de servicio,280 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,"IntegralCocina integral independiente con campana extractora, horno, microondas y lavaplatos eléctrico",3 + cuarto útil (),,"4
                                    Habitación principal con estudio, bañera, ducha y vestier
Habitación del servicio con baño",6,280 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0
813,Código 1241714  / Transv. Inferior,"EN ARRIENDO $4,200,000",Apartamento en Arriendo Transv. Inferior Medellin ,Transv. Inferior,Ceramica,3 + Baño de servicio,120 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,120 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0
814,Código 1241710  / Los Balsos,"EN ARRIENDO $5,500,000",Apartamento en Arriendo Los Balsos Medellin ,Los Balsos,Porcelanato,3,106 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,2,6,106 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0
815,Código 1241708  / La Florida,"EN ARRIENDO $6,300,000",Apartamento en Arriendo La Florida Medellin ,La Florida,Marmol,3 + Baño de servicio,220 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,220 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
816,Código 1241604  / Santa Ma. los Angeles,"EN ARRIENDO $6,100,000",Apartamento en Arriendo Santa Ma. los Angeles Medellin ,Santa Ma. los Angeles,Porcelanato,4,135 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3,6,135 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
817,Código 1241600  / Alejandria,"EN ARRIENDO $18,500,000",Apartamento en Arriendo Alejandria Medellin ,Alejandria,Madera,4 + Baño de servicio,215 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,3 + cuarto útil (),,3 + Alcoba de servicio,6,215 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0
818,Código 1241567  / San Diego,"EN ARRIENDO $4,000,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Porcelanato,2,78.4 M2. aproximadamente,Medellin Zona 2 - El Poblado,22,Integral,1 + cuarto útil (),,3,5,78 M2.,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
819,Código 1241349  / San Diego,"EN ARRIENDO $3,000,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Porcelanato,2,68.4 M2. aproximadamente,Medellin Zona 2 - El Poblado,22,Integral,1 + cuarto útil (),,3,5,68 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
820,Código 1241329  / Loma del Indio,"EN ARRIENDO $3,000,000",Apartamento en Arriendo Loma del Indio Medellin ,Loma del Indio,Ceramica,2,75 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3,5,75 M2.,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
821,Código 1240736  / Los Balsos,"EN ARRIENDO $10,000,000",Apartamento en Arriendo Los Balsos Medellin ,Los Balsos,Madera laminada,4 + Baño de servicio,180 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,180 M2.,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0
822,Código 1240729  / El Tesoro,"EN ARRIENDO $4,800,000",Apartamento en Arriendo El Tesoro Medellin ,El Tesoro,Marmol,3 + Baño de servicio,149 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,2 + Alcoba de servicio,6,149 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0
823,Código 1240726  / San Diego,"EN ARRIENDO $3,200,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Ceramica,1,62 M2. aproximadamente,Medellin Zona 2 - El Poblado,16,Integral,1 + cuarto útil (),,1,5,62 M2.,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0
824,Código 1240724  / La Linde,"EN ARRIENDO $5,400,000",Apartamento en Arriendo La Linde Medellin ,La Linde,Madera,3,92 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,6,92 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0
825,Código 1240406  / San Diego,"EN ARRIENDO $2,800,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Ceramica,2,68 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,6,68 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
826,Código 1240387  / San Diego,"EN ARRIENDO $2,800,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Ceramica,2,65 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,6,65 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
827,Código 1240360  / Patio Bonito,"EN ARRIENDO $3,800,000",Apartamento en Arriendo Patio Bonito Medellin ,Patio Bonito,Ceramica,2,140 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,0,140 M2.,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
828,Código 1240220  / San Diego,"EN ARRIENDO $3,200,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Ceramica,2,78 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,6,78 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
829,Código 1240166  / El Tesoro,"EN ARRIENDO $9,800,000",Apartamento en Arriendo El Tesoro Medellin ,El Tesoro,Ceramica,6,258 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,3 + cuarto útil (),,3 + Alcoba de servicio,6,258 M2.,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
830,Código 1240074  / Las Palmas,"EN ARRIENDO $3,700,000",Apartamento en Arriendo Las Palmas Medellin ,Las Palmas,Porcelanato,2,78.5 M2. aproximadamente,Medellin Zona 2 - El Poblado,11,Integral,1 + cuarto útil (),,3,6,79 M2.,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
831,Código 1240035  / Ciudad del Rio,"EN ARRIENDO $3,900,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Ceramica,4,120 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,6,120 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0
832,Código 1239896  / Milla de Oro,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Milla de Oro Medellin ,Milla de Oro,Ceramica,2,80 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,6,80 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
833,Código 1239811  / Santa Ma. los Angeles,"EN ARRIENDO $5,600,000",Apartamento en Arriendo Santa Ma. los Angeles Medellin ,Santa Ma. los Angeles,Porcelanato,3,135 M2. aproximadamente,Medellin Zona 2 - El Poblado,8,Integral,1 + cuarto útil (),,3,6,135 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
834,Código 1239598  / San Diego,"EN ARRIENDO $3,000,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Ceramica,2,65 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,5,65 M2.,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0
835,Código 1238939  / Patio Bonito,"EN ARRIENDO $1,800,000",Apartamento en Arriendo Patio Bonito Medellin ,Patio Bonito,Otros,0,35 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,,0 (),,0,4,35 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,Código 1238930  / Castropol,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Castropol Medellin ,Castropol,Ceramica,3,135 M2. aproximadamente,Medellin Zona 2 - El Poblado,3,Integral,1 + cuarto útil (),,3,6,135 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0
837,Código 1237710  / Transv. Inferior,"EN ARRIENDO $4,300,000",Apartamento en Arriendo Transv. Inferior Medellin ,Transv. Inferior,Madera,4 + Baño de servicio,178 M2. aproximadamente,Medellin Zona 2 - El Poblado,2,Integral,2 + cuarto útil (),,3,6,178 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0
838,Código 1237696  / Las Palmas,"EN ARRIENDO $4,500,000",Apartamento en Arriendo Las Palmas Medellin ,Las Palmas,Ceramicapisos alcobas madera laminada,2,60 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integralcon barra,1 (),,2,5,60 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
839,Código 1237672  / Loma Los Gonzalez,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Loma Los Gonzalez Medellin ,Loma Los Gonzalez,Madera,2,60 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,1,6,60 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
840,Código 1237477  / Loma Los Gonzalez,"EN ARRIENDO $4,300,000",Apartamento en Arriendo Loma Los Gonzalez Medellin ,Loma Los Gonzalez,Madera,2,95 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,2,6,95 M2.,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
841,Código 1237343  / Santa Ma. los Angeles,"EN ARRIENDO $5,500,000",Apartamento en Arriendo Santa Ma. los Angeles Medellin ,Santa Ma. los Angeles,Porcelanato,2,134 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3,6,134 M2.,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
842,Código 1237309  / San Diego,"EN ARRIENDO $3,500,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Ceramica,2,78 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,6,78 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
843,Código 1237093  / San Diego,"EN ARRIENDO $3,200,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Ceramica,2,68 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,5,68 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
844,Código 1237014  / Las Palmas,"EN ARRIENDO $5,000,000",Apartamento en Arriendo Las Palmas Medellin ,Las Palmas,Ceramica-marmol,3,155 M2. aproximadamente,Medellin Zona 2 - El Poblado,9,Integral,1 + cuarto útil (),,3,6,155 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
845,Código 1236976  / Los Parra,"EN ARRIENDO $5,500,000",Apartamento en Arriendo Los Parra Medellin ,Los Parra,Ceramica,2,150 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3,6,150 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
846,Código 1236890  / La Florida,"EN ARRIENDO $9,700,000",Apartamento en Arriendo La Florida Medellin ,La Florida,Porcelanato,2,180 M2. aproximadamente,Medellin Zona 2 - El Poblado,2,Integral,2 + cuarto útil (),,2,6,180 M2.,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0
847,Código 1236845  / Alejandria,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Alejandria Medellin ,Alejandria,Ceramica,2,80 M2. aproximadamente,Medellin Zona 2 - El Poblado,2,Integral,1 + cuarto útil (),,2,6,80 M2.,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0
848,Código 1236790  / El Tesoro,"EN ARRIENDO $10,300,000",Apartamento en Arriendo El Tesoro Medellin ,El Tesoro,Madera,4 + Baño de servicio,160 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3 + Alcoba de servicio,6,160 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
849,Código 1236786  / El Poblado,"EN ARRIENDO $4,000,000",Apartamento en Arriendo El Poblado Medellin ,El Poblado,Madera,3 + Baño de servicio,110 M2. aproximadamente,Medellin Zona 2 - El Poblado,2,Integral,2 + cuarto útil (),,3,6,110 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0
850,Código 1236783  / Castropol,"EN ARRIENDO $12,200,000",Apartamento en Arriendo Castropol Medellin ,Castropol,Porcelanato,3 + Baño de servicio,200 M2. aproximadamente,Medellin Zona 2 - El Poblado,2,Integral,2 + cuarto útil (),,3,6,200 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0
851,Código 1236698  / La Florida,"EN ARRIENDO $4,900,000",Apartamento en Arriendo La Florida Medellin ,La Florida,Marmol,2,92 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,1,6,92 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
852,Código 1236632  / La Calera,"EN ARRIENDO $9,300,000",Apartamento en Arriendo La Calera Medellin ,La Calera,Madera,4 + Baño de servicio,250 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,250 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
853,Código 1236593  / Transv. Superior,"EN ARRIENDO $6,300,000",Apartamento en Arriendo Transv. Superior Medellin ,Transv. Superior,Madera,4 + Baño de servicio,250 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,3 + cuarto útil (),,3 + Alcoba de servicio,6,250 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
854,Código 1236587  / La Linde,"EN ARRIENDO $5,000,000",Apartamento en Arriendo La Linde Medellin ,La Linde,MarmolMadera Laminada,4 + Baño de servicio,163 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,163 M2.,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
855,Código 1236554  / Castropol,"EN ARRIENDO $4,650,000",Apartamento en Arriendo Castropol Medellin ,Castropol,Porcelanato,3,90 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,6,90 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
856,Código 1236479  / Los Balsos,"EN ARRIENDO $3,700,000",Apartamento en Arriendo Los Balsos Medellin ,Los Balsos,Porcelanato,2,52 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,1,6,52 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0
857,Código 1236471  / San Lucas,"EN ARRIENDO $7,000,000",Apartamento en Arriendo San Lucas Medellin ,San Lucas,Madera laminada,1,87 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,1,6,87 M2.,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0
858,Código 1236430  / San Lucas,"EN ARRIENDO $3,800,000",Apartamento en Arriendo San Lucas Medellin ,San Lucas,Madera,2 + Baño de servicio,105 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,2 + Alcoba de servicio,6,105 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
859,Código 1236425  / San Lucas,"EN ARRIENDO $4,300,000",Apartamento en Arriendo San Lucas Medellin ,San Lucas,Madera,2,85 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,1,6,85 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
860,Código 1236398  / La Linde,"EN ARRIENDO $4,800,000",Apartamento en Arriendo La Linde Medellin ,La Linde,Porcelanato,2,86 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,2,6,86 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
861,Código 1236356  / Loma Los Gonzalez,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Loma Los Gonzalez Medellin ,Loma Los Gonzalez,Madera,2,61 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,1,6,61 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
862,Código 1236349  / Loma Los Gonzalez,"EN ARRIENDO $3,900,000",Apartamento en Arriendo Loma Los Gonzalez Medellin ,Loma Los Gonzalez,Porcelanato,2,60 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,1,6,60 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
863,Código 1236347  / Patio Bonito,"EN ARRIENDO $3,300,000",Apartamento en Arriendo Patio Bonito Medellin ,Patio Bonito,Ceramica,2,86 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),Calentador de agua y porteria 24 horas,3,6,86 M2.,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
864,Código 1236304  / Castropol,"EN ARRIENDO $6,000,000",Apartamento en Arriendo Castropol Medellin ,Castropol,Madera,2,88 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,5,88 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
865,Código 1236294  / San Diego,"EN ARRIENDO $3,100,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Porcelanato,2,78 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,5,78 M2.,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
866,Código 1236279  / El Poblado,"EN ARRIENDO $4,700,000",Apartamento en Arriendo El Poblado Medellin ,El Poblado,Baldosa comun,2,82 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,3,6,82 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
867,Código 1236218  / Las Palmas,"EN ARRIENDO $5,500,000",Apartamento en Arriendo Las Palmas Medellin ,Las Palmas,Porcelanato,2,90 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,6,90 M2.,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
868,Código 1236175  / El Tesoro,"EN ARRIENDO $6,200,000",Apartamento en Arriendo El Tesoro Medellin ,El Tesoro,Madera,3 + Baño de servicio,150 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 (),,4 + Alcoba de servicio,6,150 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
869,Código 1236159  / El Tesoro,"EN ARRIENDO $4,700,000",Apartamento en Arriendo El Tesoro Medellin ,El Tesoro,MARMOL/MADERA,3 + Baño de servicio,160 M2. aproximadamente,Medellin Zona 2 - El Poblado,8,Integral,1 (),,2 + Alcoba de servicio,6,160 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0
870,Código 1236145  / San Diego,"EN ARRIENDO $3,200,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Madera laminada,2,78 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,5,78 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
871,Código 1235666  / La Tomatera,"EN ARRIENDO $6,600,000",Apartamento en Arriendo La Tomatera Medellin ,La Tomatera,Marmol,3 + Baño de servicio,260 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,3 + cuarto útil (),,3 + Alcoba de servicio,6,260 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
872,Código 1235504  / San Diego,"EN ARRIENDO $3,000,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Ceramica,1,78 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,0 (),,1,5,78 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,Código 1235375  / San Diego,"EN ARRIENDO $3,000,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Porcelanato,2,78 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,3,5,78 M2.,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
874,Código 1235198  / San Diego,"EN ARRIENDO $3,200,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Ceramica-madera laminada,2,78 M2. aproximadamente,Medellin Zona 2 - El Poblado,7,Integral,1 + cuarto útil (),,3,5,78 M2.,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
875,Código 1234977  / Castropol,"EN ARRIENDO $10,800,000",Apartamento en Arriendo Castropol Medellin ,Castropol,Ceramica,2 + Baño de servicio,295 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,295 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0
876,Código 1234601  / Las Palmas,"EN ARRIENDO $4,050,000",Apartamento en Arriendo Las Palmas Medellin ,Las Palmas,Madera,3,98 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integralabierta tipo americano,2 (),,2,6,98 M2.,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0
877,Código 1234547  / San Diego,"EN ARRIENDO $2,800,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Ceramica- madera laminada,2,67 M2. aproximadamente,Medellin Zona 2 - El Poblado,7,Integral,1 (),,3,5,67 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
878,Código 1234212  / Milla de Oro,"EN ARRIENDO $18,000,000",Apartamento en Arriendo Milla de Oro Medellin ,Milla de Oro,Madera,4 + Baño de servicio,315 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,0 (),,3 + Alcoba de servicio,6,315 M2.,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
879,Código 1234179  / Milla de Oro,"EN ARRIENDO $6,000,000",Apartamento en Arriendo Milla de Oro Medellin ,Milla de Oro,Madera laminada,1,182 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Sencilla,2 (),,0,6,182 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,Código 1234148  / Ciudad del Rio,"EN ARRIENDO $4,600,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Porcelanato,3,85 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,6,85 M2.,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
881,Código 1234131  / Ciudad del Rio,"EN ARRIENDO $4,300,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Porcelanato,2,74 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,6,74 M2.,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
882,Código 1233790  / Loma Los Gonzalez,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Loma Los Gonzalez Medellin ,Loma Los Gonzalez,Madera laminada,2,107 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,6,107 M2.,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0
